 time,Q,Q_aero,Q_solar
        6031 ,  -2091.706     ,  -2512.792     ,   263.0862    
        6032 ,  -2087.458     ,  -2508.544     ,   263.0862    
        6033 ,  -2081.151     ,  -2502.237     ,   263.0862    
        6034 ,  -2086.208     ,  -2507.294     ,   263.0862    
        6035 ,  -2086.926     ,  -2508.012     ,   263.0862    
        6036 ,  -2086.105     ,  -2507.191     ,   263.0862    
        6037 ,  -2090.441     ,  -2511.527     ,   263.0862    
        6038 ,  -2090.856     ,  -2511.942     ,   263.0862    
        6039 ,  -2092.823     ,  -2513.910     ,   263.0862    
        6040 ,  -2089.729     ,  -2510.815     ,   263.0862    
        6041 ,  -2090.875     ,  -2511.961     ,   263.0862    
        6042 ,  -2091.696     ,  -2512.782     ,   263.0862    
        6043 ,  -2088.590     ,  -2509.676     ,   263.0862    
        6044 ,  -2086.212     ,  -2507.298     ,   263.0862    
        6045 ,  -2081.873     ,  -2502.959     ,   263.0862    
        6046 ,  -2085.071     ,  -2506.157     ,   263.0862    
        6047 ,  -2082.287     ,  -2503.373     ,   263.0862    
        6048 ,  -2082.290     ,  -2503.376     ,   263.0862    
        6049 ,  -2077.223     ,  -2498.309     ,   263.0862    
        6050 ,  -2079.597     ,  -2500.683     ,   263.0862    
        6051 ,  -2078.041     ,  -2499.127     ,   263.0862    
        6052 ,  -2085.071     ,  -2506.157     ,   263.0862    
        6053 ,  -2088.180     ,  -2509.267     ,   263.0862    
        6054 ,  -2091.802     ,  -2512.888     ,   263.0862    
        6055 ,  -2093.368     ,  -2514.455     ,   263.0862    
        6056 ,  -2092.648     ,  -2513.734     ,   263.0862    
        6057 ,  -2086.035     ,  -2507.121     ,   263.0862    
        6058 ,  -2094.203     ,  -2515.289     ,   263.0862    
        6059 ,  -2093.375     ,  -2514.461     ,   263.0862    
        6060 ,  -2089.851     ,  -2510.938     ,   263.0862    
        6061 ,  -2087.057     ,  -2508.143     ,   263.0862    
        6062 ,  -2093.259     ,  -2514.345     ,   263.0862    
        6063 ,  -2090.558     ,  -2511.644     ,   263.0862    
        6064 ,  -2091.292     ,  -2512.378     ,   263.0862    
        6065 ,  -2090.565     ,  -2511.652     ,   263.0862    
        6066 ,  -2086.741     ,  -2507.827     ,   263.0862    
        6067 ,  -2085.194     ,  -2506.280     ,   263.0862    
        6068 ,  -2084.783     ,  -2505.869     ,   263.0862    
        6069 ,  -2074.552     ,  -2495.639     ,   263.0862    
        6070 ,  -2076.917     ,  -2498.003     ,   263.0862    
        6071 ,  -2075.666     ,  -2496.752     ,   263.0862    
        6072 ,  -2079.901     ,  -2500.987     ,   263.0862    
        6073 ,  -2086.519     ,  -2507.605     ,   263.0862    
        6074 ,  -2089.317     ,  -2510.403     ,   263.0862    
        6075 ,  -2088.610     ,  -2509.696     ,   263.0862    
        6076 ,  -2089.860     ,  -2510.946     ,   263.0862    
